,city,year,population
4258,Gatta,1978,0
4259,Gatta,1979,0
4260,Gatta,1980,0
4261,Gatta,1981,0
4262,Gatta,1982,0
4263,Gatta,1983,0
4264,Gatta,1984,0
4265,Gatta,1985,0
4266,Gatta,1986,0
4267,Gatta,1987,0
4268,Gatta,1988,0
4269,Gatta,1989,0
4270,Gatta,1990,0
4271,Gatta,1991,0
4272,Gatta,1992,0
4273,Gatta,1993,0
4274,Gatta,1994,0
4275,Gatta,1995,0
4276,Gatta,1996,0
4277,Gatta,1997,0
4278,Gatta,1998,0
4279,Gatta,1999,0
4280,Gatta,2000,0
4281,Gatta,2001,0
4282,Gatta,2002,0
4283,Gatta,2003,0
4284,Gatta,2004,0
4285,Gatta,2005,0
4286,Gatta,2006,0
4287,Gatta,2007,0
4288,Gatta,2008,0
4289,Gatta,2009,0
4290,Gatta,2010,0
4291,Gatta,2011,0
4292,Gatta,2012,0
4293,Gatta,2013,0
4294,Gatta,2014,0
4295,Gatta,2015,0
4296,Gatta,2016,0
4297,Gatta,2017,0
4298,Gatta,2018,0
4299,Gatta,2019,0
4300,Jaghatu,1970,0
4301,Jaghatu,1971,0
4302,Jaghatu,1972,0
4303,Jaghatu,1973,0
4304,Jaghatu,1974,0
4305,Jaghatu,1975,0
4306,Jaghatu,1976,0
4307,Jaghatu,1977,0
4308,Jaghatu,1978,0
4309,Jaghatu,1979,0
4310,Jaghatu,1980,0
4311,Jaghatu,1981,0
4312,Jaghatu,1982,0
4313,Jaghatu,1983,0
4314,Jaghatu,1984,0
4315,Jaghatu,1985,0
4316,Jaghatu,1986,0
4317,Jaghatu,1987,0
4318,Jaghatu,1988,0
4319,Jaghatu,1989,0
4320,Jaghatu,1990,0
4321,Jaghatu,1991,0
4322,Jaghatu,1992,0
4323,Jaghatu,1993,0
4324,Jaghatu,1994,0
4325,Jaghatu,1995,0
4326,Jaghatu,1996,0
4327,Jaghatu,1997,0
4328,Jaghatu,1998,0
4329,Jaghatu,1999,0
4330,Jaghatu,2000,0
4331,Jaghatu,2001,0
4332,Jaghatu,2002,0
4333,Jaghatu,2003,0
4334,Jaghatu,2004,0
4335,Jaghatu,2005,0
4336,Jaghatu,2006,0
4337,Jaghatu,2007,0
4338,Jaghatu,2008,0
4339,Jaghatu,2009,0
4340,Jaghatu,2010,0
4341,Jaghatu,2011,0
4342,Jaghatu,2012,0
4343,Jaghatu,2013,0
4344,Jaghatu,2014,0
4345,Jaghatu,2015,0
4346,Jaghatu,2016,0
4347,Jaghatu,2017,0
4348,Jaghatu,2018,0
4349,Jaghatu,2019,0
4350,Subang,1970,0
4351,Subang,1971,0
4352,Subang,1972,0
4353,Subang,1973,0
4354,Subang,1974,0
4355,Subang,1975,0
4356,Subang,1976,0
4357,Subang,1977,0
4358,Subang,1978,0
4359,Subang,1979,0
4360,Subang,1980,0
4361,Subang,1981,0
4362,Subang,1982,0
4363,Subang,1983,0
4364,Subang,1984,0
4365,Subang,1985,0
4366,Subang,1986,0
4367,Subang,1987,0
4368,Subang,1988,0
4369,Subang,1989,0
4370,Subang,1990,0
4371,Subang,1991,0
4372,Subang,1992,0
4373,Subang,1993,0
4374,Subang,1994,0
4375,Subang,1995,0
4376,Subang,1996,0
4377,Subang,1997,0
4378,Subang,1998,0
4379,Subang,1999,0
4380,Subang,2000,0
4381,Subang,2001,0
4382,Subang,2002,0
4383,Subang,2003,0
4384,Subang,2004,0
4385,Subang,2005,0
4386,Subang,2006,0
4387,Subang,2007,0
4388,Subang,2008,0
4389,Subang,2009,0
4390,Subang,2010,0
4391,Subang,2011,0
4392,Subang,2012,0
4393,Subang,2013,0
4394,Subang,2014,0
4395,Subang,2015,0
4396,Subang,2016,0
4397,Subang,2017,0
4398,Subang,2018,0
4399,Subang,2019,0
4400,Villanueva,1970,0
4401,Villanueva,1971,0
4402,Villanueva,1972,0
4403,Villanueva,1973,0
4404,Villanueva,1974,0
4405,Villanueva,1975,0
4406,Villanueva,1976,0
4407,Villanueva,1977,0
4408,Villanueva,1978,0
4409,Villanueva,1979,0
4410,Villanueva,1980,0
4411,Villanueva,1981,0
4412,Villanueva,1982,0
4413,Villanueva,1983,0
4414,Villanueva,1984,0
4415,Villanueva,1985,0
4416,Villanueva,1986,0
4417,Villanueva,1987,0
4418,Villanueva,1988,0
4419,Villanueva,1989,0
4420,Villanueva,1990,0
4421,Villanueva,1991,0
4422,Villanueva,1992,0
4423,Villanueva,1993,0
4424,Villanueva,1994,0
4425,Villanueva,1995,0
4426,Villanueva,1996,0
4427,Villanueva,1997,0
4428,Villanueva,1998,0
4429,Villanueva,1999,0
4430,Villanueva,2000,0
4431,Villanueva,2001,0
4432,Villanueva,2002,0
4433,Villanueva,2003,0
4434,Villanueva,2004,0
4435,Villanueva,2005,0
4436,Villanueva,2006,0
4437,Villanueva,2007,0
4438,Villanueva,2008,0
4439,Villanueva,2009,0
4440,Villanueva,2010,0
4441,Villanueva,2011,0
4442,Villanueva,2012,0
4443,Villanueva,2013,0
4444,Villanueva,2014,0
4445,Villanueva,2015,0
4446,Villanueva,2016,0
4447,Villanueva,2017,0
4448,Villanueva,2018,0
4449,Villanueva,2019,0
4450,Haji Mohib,1970,0
4451,Haji Mohib,1971,0
4452,Haji Mohib,1972,0
4453,Haji Mohib,1973,0
4454,Haji Mohib,1974,0
4455,Haji Mohib,1975,0
4456,Haji Mohib,1976,0
4457,Haji Mohib,1977,0
4458,Haji Mohib,1978,0
4459,Haji Mohib,1979,0
4460,Haji Mohib,1980,0
4461,Haji Mohib,1981,0
4462,Haji Mohib,1982,0
4463,Haji Mohib,1983,0
4464,Haji Mohib,1984,0
4465,Haji Mohib,1985,0
4466,Haji Mohib,1986,0
4467,Haji Mohib,1987,0
4468,Haji Mohib,1988,0
4469,Haji Mohib,1989,0
4470,Haji Mohib,1990,0
4471,Haji Mohib,1991,0
4472,Haji Mohib,1992,0
4473,Haji Mohib,1993,0
4474,Haji Mohib,1994,0
4475,Haji Mohib,1995,0
4476,Haji Mohib,1996,0
4477,Haji Mohib,1997,0
4478,Haji Mohib,1998,0
4479,Haji Mohib,1999,0
4480,Haji Mohib,2000,0
4481,Haji Mohib,2001,0
4482,Haji Mohib,2002,0
4483,Haji Mohib,2003,0
4484,Haji Mohib,2004,0
4485,Haji Mohib,2005,0
4486,Haji Mohib,2006,0
4487,Haji Mohib,2007,0
4488,Haji Mohib,2008,0
4489,Haji Mohib,2009,0
4490,Haji Mohib,2010,0
4491,Haji Mohib,2011,0
4492,Haji Mohib,2012,0
4493,Haji Mohib,2013,0
4494,Haji Mohib,2014,0
4495,Haji Mohib,2015,0
4496,Haji Mohib,2016,0
4497,Haji Mohib,2017,0
4498,Haji Mohib,2018,0
4499,Haji Mohib,2019,0
4500,Canaveral,1970,0
4501,Canaveral,1971,0
4502,Canaveral,1972,0
4503,Canaveral,1973,0
4504,Canaveral,1974,0
4505,Canaveral,1975,0
4506,Canaveral,1976,0
4507,Canaveral,1977,0
4508,Canaveral,1978,0
4509,Canaveral,1979,0
4510,Canaveral,1980,0
4511,Canaveral,1981,0
4512,Canaveral,1982,0
4513,Canaveral,1983,0
4514,Canaveral,1984,0
4515,Canaveral,1985,0
4516,Canaveral,1986,0
4517,Canaveral,1987,0
4518,Canaveral,1988,0
4519,Canaveral,1989,0
4520,Canaveral,1990,0
4521,Canaveral,1991,0
4522,Canaveral,1992,0
4523,Canaveral,1993,0
4524,Canaveral,1994,0
4525,Canaveral,1995,0
4526,Canaveral,1996,0
4527,Canaveral,1997,0
4528,Canaveral,1998,0
4529,Canaveral,1999,0
4530,Canaveral,2000,0
4531,Canaveral,2001,0
4532,Canaveral,2002,0
4533,Canaveral,2003,0
4534,Canaveral,2004,0
4535,Canaveral,2005,0
4536,Canaveral,2006,0
4537,Canaveral,2007,0
4538,Canaveral,2008,0
4539,Canaveral,2009,0
4540,Canaveral,2010,0
4541,Canaveral,2011,0
4542,Canaveral,2012,0
4543,Canaveral,2013,0
4544,Canaveral,2014,0
4545,Canaveral,2015,0
4546,Canaveral,2016,0
4547,Canaveral,2017,0
4548,Canaveral,2018,0
4549,Canaveral,2019,0
4550,Khafizan,1970,0
4551,Khafizan,1971,0
4552,Khafizan,1972,0
4553,Khafizan,1973,0
4554,Khafizan,1974,0
4555,Khafizan,1975,0
4556,Khafizan,1976,0
4557,Khafizan,1977,0
4558,Khafizan,1978,0
4559,Khafizan,1979,0
4560,Khafizan,1980,0
4561,Khafizan,1981,0
4562,Khafizan,1982,0
4563,Khafizan,1983,0
4564,Khafizan,1984,0
4565,Khafizan,1985,0
4566,Khafizan,1986,0
4567,Khafizan,1987,0
4568,Khafizan,1988,0
4569,Khafizan,1989,0
4570,Khafizan,1990,0
4571,Khafizan,1991,0
4572,Khafizan,1992,0
4573,Khafizan,1993,0
4574,Khafizan,1994,0
4575,Khafizan,1995,0
4576,Khafizan,1996,0
4577,Khafizan,1997,0
4578,Khafizan,1998,0
4579,Khafizan,1999,0
4580,Khafizan,2000,0
4581,Khafizan,2001,0
4582,Khafizan,2002,0
4583,Khafizan,2003,0
4584,Khafizan,2004,0
4585,Khafizan,2005,0
4586,Khafizan,2006,0
4587,Khafizan,2007,0
4588,Khafizan,2008,0
4589,Khafizan,2009,0
4590,Khafizan,2010,0
4591,Khafizan,2011,0
4592,Khafizan,2012,0
4593,Khafizan,2013,0
4594,Khafizan,2014,0
4595,Khafizan,2015,0
4596,Khafizan,2016,0
4597,Khafizan,2017,0
4598,Khafizan,2018,0
4599,Khafizan,2019,0
4600,Himagtocon,1970,0
4601,Himagtocon,1971,0
4602,Himagtocon,1972,0
4603,Himagtocon,1973,0
4604,Himagtocon,1974,0
4605,Himagtocon,1975,0
4606,Himagtocon,1976,0
4607,Himagtocon,1977,0
4608,Himagtocon,1978,0
4609,Himagtocon,1979,0
4610,Himagtocon,1980,0
4611,Himagtocon,1981,0
4612,Himagtocon,1982,0
4613,Himagtocon,1983,0
4614,Himagtocon,1984,0
4615,Himagtocon,1985,0
4616,Himagtocon,1986,0
4617,Himagtocon,1987,0
4618,Himagtocon,1988,0
4619,Himagtocon,1989,0
4620,Himagtocon,1990,0
4621,Himagtocon,1991,0
4622,Himagtocon,1992,0
4623,Himagtocon,1993,0
4624,Himagtocon,1994,0
4625,Himagtocon,1995,0
4626,Himagtocon,1996,0
4627,Himagtocon,1997,0
4628,Himagtocon,1998,0
4629,Himagtocon,1999,0
4630,Himagtocon,2000,0
4631,Himagtocon,2001,0
4632,Himagtocon,2002,0
4633,Himagtocon,2003,0
4634,Himagtocon,2004,0
4635,Himagtocon,2005,0
4636,Himagtocon,2006,0
4637,Himagtocon,2007,0
4638,Himagtocon,2008,0
4639,Himagtocon,2009,0
4640,Himagtocon,2010,0
4641,Himagtocon,2011,0
4642,Himagtocon,2012,0
4643,Himagtocon,2013,0
4644,Himagtocon,2014,0
4645,Himagtocon,2015,0
4646,Himagtocon,2016,0
4647,Himagtocon,2017,0
4648,Himagtocon,2018,0
4649,Himagtocon,2019,0
4650,Kela Tole,1970,0
4651,Kela Tole,1971,0
4652,Kela Tole,1972,0
4653,Kela Tole,1973,0
4654,Kela Tole,1974,0
4655,Kela Tole,1975,0
4656,Kela Tole,1976,0
4657,Kela Tole,1977,0
4658,Kela Tole,1978,0
4659,Kela Tole,1979,0
4660,Kela Tole,1980,0
4661,Kela Tole,1981,0
4662,Kela Tole,1982,0
4663,Kela Tole,1983,0
4664,Kela Tole,1984,0
4665,Kela Tole,1985,0
4666,Kela Tole,1986,0
4667,Kela Tole,1987,0
4668,Kela Tole,1988,0
4669,Kela Tole,1989,0
4670,Kela Tole,1990,0
4671,Kela Tole,1991,0
4672,Kela Tole,1992,0
4673,Kela Tole,1993,0
4674,Kela Tole,1994,0
4675,Kela Tole,1995,0
4676,Kela Tole,1996,0
4677,Kela Tole,1997,0
4678,Kela Tole,1998,0
4679,Kela Tole,1999,0
4680,Kela Tole,2000,0
4681,Kela Tole,2001,0
4682,Kela Tole,2002,0
4683,Kela Tole,2003,0
4684,Kela Tole,2004,0
4685,Kela Tole,2005,0
4686,Kela Tole,2006,0
4687,Kela Tole,2007,0
4688,Kela Tole,2008,0
4689,Kela Tole,2009,0
4690,Kela Tole,2010,0
4691,Kela Tole,2011,0
4692,Kela Tole,2012,0
4693,Kela Tole,2013,0
4694,Kela Tole,2014,0
4695,Kela Tole,2015,0
4696,Kela Tole,2016,0
4697,Kela Tole,2017,0
4698,Kela Tole,2018,0
4699,Kela Tole,2019,0
4700,Garamba,1970,0
4701,Garamba,1971,0
4702,Garamba,1972,0
4703,Garamba,1973,0
4704,Garamba,1974,0
4705,Garamba,1975,0
4706,Garamba,1976,0
4707,Garamba,1977,0
4708,Garamba,1978,0
4709,Garamba,1979,0
4710,Garamba,1980,0
4711,Garamba,1981,0
4712,Garamba,1982,0
4713,Garamba,1983,0
4714,Garamba,1984,0
4715,Garamba,1985,0
4716,Garamba,1986,0
4717,Garamba,1987,0
4718,Garamba,1988,0
4719,Garamba,1989,0
4720,Garamba,1990,0
4721,Garamba,1991,0
4722,Garamba,1992,0
4723,Garamba,1993,0
4724,Garamba,1994,0
4725,Garamba,1995,0
4726,Garamba,1996,0
4727,Garamba,1997,0
4728,Garamba,1998,0
4729,Garamba,1999,0
4730,Garamba,2000,0
4731,Garamba,2001,0
4732,Garamba,2002,0
4733,Garamba,2003,0
4734,Garamba,2004,0
4735,Garamba,2005,0
4736,Garamba,2006,0
4737,Garamba,2007,0
4738,Garamba,2008,0
4739,Garamba,2009,0
4740,Garamba,2010,0
4741,Garamba,2011,0
4742,Garamba,2012,0
4743,Garamba,2013,0
4744,Garamba,2014,0
4745,Garamba,2015,0
4746,Garamba,2016,0
4747,Garamba,2017,0
4748,Garamba,2018,0
4749,Garamba,2019,0
4750,Hmawbi,1970,0
4751,Hmawbi,1971,0
4752,Hmawbi,1972,0
4753,Hmawbi,1973,0
4754,Hmawbi,1974,0
4755,Hmawbi,1975,0
4756,Hmawbi,1976,0
4757,Hmawbi,1977,0
4758,Hmawbi,1978,0
4759,Hmawbi,1979,0
4760,Hmawbi,1980,0
4761,Hmawbi,1981,0
4762,Hmawbi,1982,0
4763,Hmawbi,1983,0
4764,Hmawbi,1984,0
4765,Hmawbi,1985,0
4766,Hmawbi,1986,0
4767,Hmawbi,1987,0
4768,Hmawbi,1988,0
4769,Hmawbi,1989,0
4770,Hmawbi,1990,0
4771,Hmawbi,1991,0
4772,Hmawbi,1992,0
4773,Hmawbi,1993,0
4774,Hmawbi,1994,0
4775,Hmawbi,1995,0
4776,Hmawbi,1996,0
4777,Hmawbi,1997,0
4778,Hmawbi,1998,0
4779,Hmawbi,1999,0
4780,Hmawbi,2000,0
4781,Hmawbi,2001,0
4782,Hmawbi,2002,0
4783,Hmawbi,2003,0
4784,Hmawbi,2004,0
4785,Hmawbi,2005,0
4786,Hmawbi,2006,0
4787,Hmawbi,2007,0
4788,Hmawbi,2008,0
4789,Hmawbi,2009,0
4790,Hmawbi,2010,0
4791,Hmawbi,2011,0
4792,Hmawbi,2012,0
4793,Hmawbi,2013,0
4794,Hmawbi,2014,0
4795,Hmawbi,2015,0
4796,Hmawbi,2016,0
4797,Hmawbi,2017,0
4798,Hmawbi,2018,0
4799,Hmawbi,2019,0
4800,Mimi,1970,0
4801,Mimi,1971,0
4802,Mimi,1972,0
4803,Mimi,1973,0
4804,Mimi,1974,0
4805,Mimi,1975,0
4806,Mimi,1976,0
4807,Mimi,1977,0
4808,Mimi,1978,0
4809,Mimi,1979,0
4810,Mimi,1980,0
4811,Mimi,1981,0
4812,Mimi,1982,0
4813,Mimi,1983,0
4814,Mimi,1984,0
4815,Mimi,1985,0
4816,Mimi,1986,0
4817,Mimi,1987,0
4818,Mimi,1988,0
4819,Mimi,1989,0
4820,Mimi,1990,0
4821,Mimi,1991,0
4822,Mimi,1992,0
4823,Mimi,1993,0
4824,Mimi,1994,0
4825,Mimi,1995,0
4826,Mimi,1996,0
4827,Mimi,1997,0
4828,Mimi,1998,0
4829,Mimi,1999,0
4830,Mimi,2000,0
4831,Mimi,2001,0
4832,Mimi,2002,0
4833,Mimi,2003,0
4834,Mimi,2004,0
4835,Mimi,2005,0
4836,Mimi,2006,0
4837,Mimi,2007,0
4838,Mimi,2008,0
4839,Mimi,2009,0
4840,Mimi,2010,0
4841,Mimi,2011,0
4842,Mimi,2012,0
4843,Mimi,2013,0
4844,Mimi,2014,0
4845,Mimi,2015,0
4846,Mimi,2016,0
4847,Mimi,2017,0
4848,Mimi,2018,0
4849,Mimi,2019,0
4850,Limani,1970,0
4851,Limani,1971,0
4852,Limani,1972,0
4853,Limani,1973,0
4854,Limani,1974,0
4855,Limani,1975,0
4856,Limani,1976,0
4857,Limani,1977,0
4858,Limani,1978,0
4859,Limani,1979,0
4860,Limani,1980,0
4861,Limani,1981,0
4862,Limani,1982,0
4863,Limani,1983,0
4864,Limani,1984,0
4865,Limani,1985,0
4866,Limani,1986,0
4867,Limani,1987,0
4868,Limani,1988,0
4869,Limani,1989,0
4870,Limani,1990,0
4871,Limani,1991,0
4872,Limani,1992,0
4873,Limani,1993,0
4874,Limani,1994,0
4875,Limani,1995,0
4876,Limani,1996,0
4877,Limani,1997,0
4878,Limani,1998,0
4879,Limani,1999,0
4880,Limani,2000,0
4881,Limani,2001,0
4882,Limani,2002,0
4883,Limani,2003,0
4884,Limani,2004,0
4885,Limani,2005,0
4886,Limani,2006,0
4887,Limani,2007,0
4888,Limani,2008,0
4889,Limani,2009,0
4890,Limani,2010,0
4891,Limani,2011,0
4892,Limani,2012,0
4893,Limani,2013,0
4894,Limani,2014,0
4895,Limani,2015,0
4896,Limani,2016,0
4897,Limani,2017,0
4898,Limani,2018,0
4899,Limani,2019,0
4900,Girardota district,1970,0
4901,Girardota district,1971,0
4902,Girardota district,1972,0
4903,Girardota district,1973,0
4904,Girardota district,1974,0
4905,Girardota district,1975,0
4906,Girardota district,1976,0
4907,Girardota district,1977,0
4908,Girardota district,1978,0
4909,Girardota district,1979,0
4910,Girardota district,1980,0
4911,Girardota district,1981,0
4912,Girardota district,1982,0
4913,Girardota district,1983,0
4914,Girardota district,1984,0
4915,Girardota district,1985,0
4916,Girardota district,1986,0
4917,Girardota district,1987,0
4918,Girardota district,1988,0
4919,Girardota district,1989,0
4920,Girardota district,1990,0
4921,Girardota district,1991,0
4922,Girardota district,1992,0
4923,Girardota district,1993,0
4924,Girardota district,1994,0
4925,Girardota district,1995,0
4926,Girardota district,1996,0
4927,Girardota district,1997,0
4928,Girardota district,1998,0
4929,Girardota district,1999,0
4930,Girardota district,2000,0
4931,Girardota district,2001,0
4932,Girardota district,2002,0
4933,Girardota district,2003,0
4934,Girardota district,2004,0
4935,Girardota district,2005,0
4936,Girardota district,2006,0
4937,Girardota district,2007,0
4938,Girardota district,2008,0
4939,Girardota district,2009,0
4940,Girardota district,2010,0
4941,Girardota district,2011,0
4942,Girardota district,2012,0
4943,Girardota district,2013,0
4944,Girardota district,2014,0
4945,Girardota district,2015,0
4946,Girardota district,2016,0
4947,Girardota district,2017,0
4948,Girardota district,2018,0
4949,Girardota district,2019,0
4950,Jhargam,1970,0
4951,Jhargam,1971,0
4952,Jhargam,1972,0
4953,Jhargam,1973,0
4954,Jhargam,1974,0
4955,Jhargam,1975,0
4956,Jhargam,1976,0
4957,Jhargam,1977,0
4958,Jhargam,1978,0
4959,Jhargam,1979,0
4960,Jhargam,1980,0
4961,Jhargam,1981,0
4962,Jhargam,1982,0
4963,Jhargam,1983,0
4964,Jhargam,1984,0
4965,Jhargam,1985,0
4966,Jhargam,1986,0
4967,Jhargam,1987,0
4968,Jhargam,1988,0
4969,Jhargam,1989,0
4970,Jhargam,1990,0
4971,Jhargam,1991,0
4972,Jhargam,1992,0
4973,Jhargam,1993,0
4974,Jhargam,1994,0
4975,Jhargam,1995,0
4976,Jhargam,1996,0
4977,Jhargam,1997,0
4978,Jhargam,1998,0
4979,Jhargam,1999,0
4980,Jhargam,2000,0
4981,Jhargam,2001,0
4982,Jhargam,2002,0
4983,Jhargam,2003,0
4984,Jhargam,2004,0
4985,Jhargam,2005,0
4986,Jhargam,2006,0
4987,Jhargam,2007,0
4988,Jhargam,2008,0
4989,Jhargam,2009,0
4990,Jhargam,2010,0
4991,Jhargam,2011,0
4992,Jhargam,2012,0
4993,Jhargam,2013,0
4994,Jhargam,2014,0
4995,Jhargam,2015,0
4996,Jhargam,2016,0
4997,Jhargam,2017,0
4998,Jhargam,2018,0
4999,Jhargam,2019,0
5000,Chature,1970,0
5001,Chature,1971,0
5002,Chature,1972,0
5003,Chature,1973,0
5004,Chature,1974,0
5005,Chature,1975,0
5006,Chature,1976,0
5007,Chature,1977,0
5008,Chature,1978,0
5009,Chature,1979,0
5010,Chature,1980,0
5011,Chature,1981,0
5012,Chature,1982,0
5013,Chature,1983,0
5014,Chature,1984,0
5015,Chature,1985,0
5016,Chature,1986,0
5017,Chature,1987,0
5018,Chature,1988,0
5019,Chature,1989,0
5020,Chature,1990,0
5021,Chature,1991,0
5022,Chature,1992,0
5023,Chature,1993,0
5024,Chature,1994,0
5025,Chature,1995,0
5026,Chature,1996,0
5027,Chature,1997,0
5028,Chature,1998,0
5029,Chature,1999,0
5030,Chature,2000,0
5031,Chature,2001,0
5032,Chature,2002,0
5033,Chature,2003,0
5034,Chature,2004,0
5035,Chature,2005,0
5036,Chature,2006,0
5037,Chature,2007,0
5038,Chature,2008,0
5039,Chature,2009,0
5040,Chature,2010,0
5041,Chature,2011,0
5042,Chature,2012,0
5043,Chature,2013,0
5044,Chature,2014,0
5045,Chature,2015,0
5046,Chature,2016,0
5047,Chature,2017,0
5048,Chature,2018,0
5049,Chature,2019,0
5050,Tunja,1970,0
5051,Tunja,1971,0
5052,Tunja,1972,0
5053,Tunja,1973,0
5054,Tunja,1974,0
5055,Tunja,1975,0
5056,Tunja,1976,0
5057,Tunja,1977,0
5058,Tunja,1978,0
5059,Tunja,1979,0
5060,Tunja,1980,0
5061,Tunja,1981,0
5062,Tunja,1982,0
5063,Tunja,1983,0
5064,Tunja,1984,0
5065,Tunja,1985,0
5066,Tunja,1986,0
5067,Tunja,1987,0
5068,Tunja,1988,0
5069,Tunja,1989,0
5070,Tunja,1990,0
5071,Tunja,1991,0
5072,Tunja,1992,0
5073,Tunja,1993,0
5074,Tunja,1994,0
5075,Tunja,1995,0
5076,Tunja,1996,0
5077,Tunja,1997,0
5078,Tunja,1998,0
5079,Tunja,1999,0
5080,Tunja,2000,0
5081,Tunja,2001,0
5082,Tunja,2002,0
5083,Tunja,2003,0
5084,Tunja,2004,0
5085,Tunja,2005,0
5086,Tunja,2006,0
5087,Tunja,2007,0
5088,Tunja,2008,0
5089,Tunja,2009,0
5090,Tunja,2010,0
5091,Tunja,2011,0
5092,Tunja,2012,0
5093,Tunja,2013,0
5094,Tunja,2014,0
5095,Tunja,2015,0
5096,Tunja,2016,0
5097,Tunja,2017,0
5098,Tunja,2018,0
5099,Tunja,2019,0
5100,Timidaouen,1970,0
5101,Timidaouen,1971,0
5102,Timidaouen,1972,0
5103,Timidaouen,1973,0
5104,Timidaouen,1974,0
5105,Timidaouen,1975,0
5106,Timidaouen,1976,0
5107,Timidaouen,1977,0
5108,Timidaouen,1978,0
5109,Timidaouen,1979,0
5110,Timidaouen,1980,0
5111,Timidaouen,1981,0
5112,Timidaouen,1982,0
5113,Timidaouen,1983,0
5114,Timidaouen,1984,0
5115,Timidaouen,1985,0
5116,Timidaouen,1986,0
5117,Timidaouen,1987,0
5118,Timidaouen,1988,0
5119,Timidaouen,1989,0
5120,Timidaouen,1990,0
5121,Timidaouen,1991,0
5122,Timidaouen,1992,0
5123,Timidaouen,1993,0
5124,Timidaouen,1994,0
5125,Timidaouen,1995,0
5126,Timidaouen,1996,0
5127,Timidaouen,1997,0
5128,Timidaouen,1998,0
5129,Timidaouen,1999,0
5130,Timidaouen,2000,0
5131,Timidaouen,2001,0
5132,Timidaouen,2002,0
5133,Timidaouen,2003,0
5134,Timidaouen,2004,0
5135,Timidaouen,2005,0
5136,Timidaouen,2006,0
5137,Timidaouen,2007,0
5138,Timidaouen,2008,0
5139,Timidaouen,2009,0
5140,Timidaouen,2010,0
5141,Timidaouen,2011,0
5142,Timidaouen,2012,0
5143,Timidaouen,2013,0
5144,Timidaouen,2014,0
5145,Timidaouen,2015,0
5146,Timidaouen,2016,0
5147,Timidaouen,2017,0
5148,Timidaouen,2018,0
5149,Timidaouen,2019,0
5150,Savsat district,1970,0
5151,Savsat district,1971,0
5152,Savsat district,1972,0
5153,Savsat district,1973,0
5154,Savsat district,1974,0
5155,Savsat district,1975,0
5156,Savsat district,1976,0
5157,Savsat district,1977,0
5158,Savsat district,1978,0
5159,Savsat district,1979,0
5160,Savsat district,1980,0
5161,Savsat district,1981,0
5162,Savsat district,1982,0
5163,Savsat district,1983,0
5164,Savsat district,1984,0
5165,Savsat district,1985,0
5166,Savsat district,1986,0
5167,Savsat district,1987,0
5168,Savsat district,1988,0
5169,Savsat district,1989,0
5170,Savsat district,1990,0
5171,Savsat district,1991,0
5172,Savsat district,1992,0
5173,Savsat district,1993,0
5174,Savsat district,1994,0
5175,Savsat district,1995,0
5176,Savsat district,1996,0
5177,Savsat district,1997,0
5178,Savsat district,1998,0
5179,Savsat district,1999,0
5180,Savsat district,2000,0
5181,Savsat district,2001,0
5182,Savsat district,2002,0
5183,Savsat district,2003,0
5184,Savsat district,2004,0
5185,Savsat district,2005,0
5186,Savsat district,2006,0
5187,Savsat district,2007,0
5188,Savsat district,2008,0
5189,Savsat district,2009,0
5190,Savsat district,2010,0
5191,Savsat district,2011,0
5192,Savsat district,2012,0
5193,Savsat district,2013,0
5194,Savsat district,2014,0
5195,Savsat district,2015,0
5196,Savsat district,2016,0
5197,Savsat district,2017,0
5198,Savsat district,2018,0
5199,Savsat district,2019,0
5200,Bressanone,1970,0
5201,Bressanone,1971,0
5202,Bressanone,1972,0
5203,Bressanone,1973,0
5204,Bressanone,1974,0
5205,Bressanone,1975,0
5206,Bressanone,1976,0
5207,Bressanone,1977,0
5208,Bressanone,1978,0
5209,Bressanone,1979,0
5210,Bressanone,1980,0
5211,Bressanone,1981,0
5212,Bressanone,1982,0
5213,Bressanone,1983,0
5214,Bressanone,1984,0
5215,Bressanone,1985,0
5216,Bressanone,1986,0
5217,Bressanone,1987,0
5218,Bressanone,1988,0
5219,Bressanone,1989,0
5220,Bressanone,1990,0
5221,Bressanone,1991,0
5222,Bressanone,1992,0
5223,Bressanone,1993,0
5224,Bressanone,1994,0
5225,Bressanone,1995,0
5226,Bressanone,1996,0
5227,Bressanone,1997,0
5228,Bressanone,1998,0
5229,Bressanone,1999,0
5230,Bressanone,2000,0
5231,Bressanone,2001,0
5232,Bressanone,2002,0
5233,Bressanone,2003,0
5234,Bressanone,2004,0
5235,Bressanone,2005,0
5236,Bressanone,2006,0
5237,Bressanone,2007,0
5238,Bressanone,2008,0
5239,Bressanone,2009,0
5240,Bressanone,2010,0
5241,Bressanone,2011,0
5242,Bressanone,2012,0
5243,Bressanone,2013,0
5244,Bressanone,2014,0
5245,Bressanone,2015,0
5246,Bressanone,2016,0
5247,Bressanone,2017,0
5248,Bressanone,2018,0
5249,Bressanone,2019,0
5250,Wam,1970,0
5251,Wam,1971,0
5252,Wam,1972,0
5253,Wam,1973,0
5254,Wam,1974,0
5255,Wam,1975,0
5256,Wam,1976,0
5257,Wam,1977,0
5258,Wam,1978,0
5259,Wam,1979,0
5260,Wam,1980,0
5261,Wam,1981,0
5262,Wam,1982,0
5263,Wam,1983,0
5264,Wam,1984,0
5265,Wam,1985,0
5266,Wam,1986,0
5267,Wam,1987,0
5268,Wam,1988,0
5269,Wam,1989,0
